Song Title|Voicing|Arranger
SHAKE IT OUT|SSAA|Lauren Kahn
SHALL WE DANCE|SSAA|Carolyn Schmidt
SHALL WE SING ADELINE (Parody of Call Me Back, Pal O' Mine)|SSAA|Carolyn Johnson
SHALL WE SING ADELINE (Parody of Call Me Back, Pal O' Mine) - YW|SSAA|Carolyn Johnson
SHALOM|SSAA|Gail Docktor
Shalom Chaverim|SSAA|Carolyn Johnson
SHALOM CHAVERIM - ROUND|SSAA|Carolyn Johnson
SHAMBALA|SSAA|Becky L. Wilkins
SHAMBALA|SSAA|Jim Arns
SHAMEY SHAMEY SHAME|SSAA|Matt Parks
SHAPE OF THINGS, THE (THE BALLAD OF)|SSAA|Kay Bromert
SHE WAS FIVE AND HE WAS TEN|SSAA|Mary Santomeno
SHE'S GOT YOU|SSAA|June Berg
SHENANDOAH|SSAA|Carolyn Johnson
SHINE|SSAA|June Dale
SHINE ON HARVEST MOON|SSAA|Carolyn Johnson
SHORT PEOPLE|SSAA|Joan D'Agostino
SHOUT!|SSAA|Jim Massey
SHY|SSAA|Michael Gellert
SIDE BY SIDE|SSAA|Carolyn Johnson
SIDE BY SIDE|SSAA|Nancy Bergman
SIDE BY SIDE - YW|SSAA|Carolyn Johnson
SILENT NIGHT (NOT THE TRADITIONAL HYMN)|SSAA|June Berg
SILENT NIGHT! HOLY NIGHT!|SSAA|Avis Fellows
SILHOUETTES|SSAA|Marge Bailey
SILVER BELLS|SSAA|Carole Townsend
SILVER BELLS|SSAA|Carolyn Johnson
SILVER BELLS|SSAA|Carolyn Schmidt
SILVER BELLS|SSAA|Diana DeBruycker
SILVER BELLS|SSAA|Louise Hamilton
SILVER MEDALS AND SWEET MEMORIES|SSAA|Marie Johnson
SINCE YOU'VE BEEN GONE|SSAA|Jen Lee
SINCE YOU'VE BEEN GONE|SSAA|Joey Minshall
SING|SSAA|Charlene Yazurlo
SING|SSAA|Lauren Kahn
SING AN OLD FASHIONED SONG|SSAA|Linda Edmondson
SING AN OLD TIME MELODY|SSAA|Carolyn Johnson
SING SING|SSAA|Joey Minshall
SING THE LOVERS|SSAA|Joe Liles
SINGING IN A GREAT QUARTET|SSAA|Marie Johnson
SIOUX CITY SUE|SSAA|Louise Hamilton
SIR DUKE|SSAA|Karen Procter
Sister Act|SSAA|Suzy Lobaugh
SISTER SUFFRAGETTE|SSAA|Joyce Stanbery
SISTERS|SSAA|Tedda Lippincott
SISTERS ARE DOING IT FOR THEMSELVES|SSAA|Åse Hagerman
SIT DOWN YOU'RE ROCKIN' THE BOAT|SSAA|Bev Sellers
SKYFALL|SSAA|Diane Butler
SKYLARK|SSAA|Jean McFadyen
SKYLARK|SSAA|June Berg
SLEEP, LITTLE TINY KING|SSAA|Tedda Lippincott
SLIPPING THROUGH MY FINGERS|SSAA|Carolyn Schmidt
SMALL WORLD|SSAA|Joan Adler
SMILE|SSAA|Carolyn Schmidt
SMILE MEDLEY|SSAA|Jim Arns
SMOKE GETS IN YOUR EYES|SSAA|Bev Sellers
SNOW|SSAA|Tedda Lippincott
SO LONG, DEARIE (HELLO, DOLLY)|SSAA|Sharon Holmes
SO LONG, MOTHER, KISS YOUR BOY GOODBYE|SSAA|Mike Senter Music
SO WHAT'S NEW?|SSAA|Jean Shook
SOFT SUMMER BREEZE|SSAA|Wilma Williams
SOMEBODY LIED ABOUT ME|SSAA|Diana Franceschi
SOMEBODY LOVES ME|SSAA|Charlene Yazurlo
SOMEBODY LOVES YOU|SSAA|Diana Franceschi
SOMEBODY LOVES YOU|SSAA|Janice Wheeler
SOMEBODY STOLE MY GAL (GUY)|SSAA|Donna Shorkey
SOMEBODY TO LOVE|SSAA|June Dale
SOMEDAY|SSAA|June Dale
SOMEDAY (YOU'LL WANT ME TO WANT YOU)|SSAA|Greta Somers
SOMEDAY (YOU'LL WANT ME TO WANT YOU)|SSAA|Jo Lund
SOMEONE ELSE'S STAR|SSAA|Tedda Lippincott
SOMEONE LIKE YOU|SSAA|Michael Gellert
SOMEONE THAT I USED TO LOVE|SSAA|Jean McFadyen
SOMEONE TO WATCH OVER ME|SSAA|Carolyn Schmidt
SOMEONE TO WATCH OVER ME|SSAA|Dave Briner
SOMEONE TO WATCH OVER ME|SSAA|Dede Nibler
SOMEONE TO WATCH OVER ME|SSAA|Marge Bailey
SOMEONE TO WATCH OVER ME|SSAA|Marsha Zwicker
SOMEONE TO WATCH OVER ME|SSAA|Tedda Lippincott
SOMEONE'S BEEN SENDING ME FLOWERS|SSAA|Patsee Parker
Something|SSAA|Jim Arns
SOMETHING IN RED|SSAA|Tedda Lippincott
SOMETHING TO TALK ABOUT|SSAA|Anna-Maria Nyström
SOMETHING'S COMING|SSAA|Bev Sellers
SOMETIMES|SSAA|Marge Bailey
SOMETIMES|SSAA|Susan Kegley
SOMEWHERE|SSAA|Tedda Lippincott
SOMEWHERE IN MY BROKEN HEART|SSAA|Tedda Lippincott
SOMEWHERE OUT THERE|SSAA|LaVeda Redfield
SOMEWHERE OUT THERE|SSAA|Louise Hamilton
SOMEWHERE OUT THERE|SSAA|Marge Bailey
SOMEWHERE OUT THERE|SSAA|Roger Von Haden
SOMEWHERE OUT THERE|SSAA|Sheila B Cope
SOMEWHERE OUT THERE|SSAA|Tedda Lippincott
SOMEWHERE OUT THERE (AN AMERICAN TAIL)|SSAA|Joey Minshall
SONG FOR A RUSSIAN CHILD|SSAA|David Briner
SONGBIRD|SSAA|Dede Nibler
SONGS|SSAA|June Berg
SOON|SSAA|Suzy Lobaugh
SOUND OF MUSIC|SSAA|Connie Nickel
SPACE THEMES MASHUP|SSAA|Joey Minshall
SPANISH EYES|SSAA|Molly Rowland
SPIRIT OF THE SEASON|SSAA|Doris Twardosky
STAND IN THE LIGHT|SSAA|June Dale
STAR OF BETHLEHEM|SSAA|Avis Fellows
STARS ARE THE WINDOWS OF HEAVEN|SSAA|Marie Johnson
STAYIN' ALIVE|SSAA|Tedda Lippincott
STEAM HEAT from The Pajama Game|SSAA|Tedda Lippincott
STEPPIN' OUT WITH MY BABY|SSAA|Dorothy Short
STEPPIN' OUT WITH MY BABY|SSAA|Slyvia Alsbury
STEPSISTER'S LAMENT|SSAA|Lynnell Diamond
STILL, STILL, STILL|SSAA|Kay Bromert
STOLEN MOMENTS|SSAA|Jeanette Hawkenson
STORMY WEATHER|SSAA|Bev Sellers
STORMY WEATHER|SSAA|Dede Nibler
STORMY WEATHER|SSAA|JoAnne H. Ingels
STORMY WEATHER|SSAA|Tedda Lippincott
STRAY CAT STRUT|SSAA|Bev Sellers
STRAY CAT STRUT|SSAA|Jean McFadyen
STRAY CAT STRUT|SSAA|Sharon Carlson
STUFF LIKE THAT THERE|SSAA|David Briner
SUGAR BLUES|SSAA|Anna Maria Parker
SUGARTIME|SSAA|Molly Rowland
SUMMERTIME, SUMMERTIME|SSAA|Carolyn Healey
SUNRISE, SUNSET|SSAA|Carolyn Johnson
SUNRISE, SUNSET|SSAA|Connie Nickel
SUPER TROUPER|SSAA|Carolyn Johnson
SURFER GIRL|SSAA|Karen McCarville
SWEET ADELINES TAPESTRY|SSAA|Jeanette Hawkenson
SWEET AND LOW|SSAA|Carolyn Johnson
SWEET LITTLE ALICE BLUE GOWN|SSAA|Bev Sellers
SWEET LITTLE JESUS BOY|SSAA|Kay Bromert
SWEET ROSIE O'GRADY|SSAA|Louise Hamilton
SWEET TALKIN' GUY|SSAA|Linda Edmondson
SWEET VIOLETS|SSAA|Kathy Barnett
SWEETEST THING, THE (I'VE EVER KNOWN)|SSAA|Dianne Goldrick
SWING DOWN SWEET CHARIOT|SSAA|Karen McCarville
SWINGIN' DOWN THE LANE|SSAA|Marsha Zwicker
SYNCOPATED CLOCK|SSAA|Cheryl Suhr
TAIN'T NO SIN (TO DANCE AROUND IN YOUR BONES)|SSAA|Tedda Lippincott
TAKE ANOTHER GUESS|SSAA|David Briner
Take Me Back to Toyland|SSAA|DeDe Crow
TAKE ME OUT TO THE BALL GAME|SSAA|Anna Maria Parker
TAKE ME OUT TO THE BALL GAME|SSAA|Avis Fellows
TAKE ME TO THE BALLGAME|SSAA|Marie Johnson
TAKE ME TO THE LAND OF JAZZ|SSAA|Molly Rowland
TAKIN' CARE OF BUSINESS|SSAA|Corinna Garriock
TANGERINE|SSAA|Joey Minshall
TEARS ON MY PILLOW|SSAA|Marsha Zwicker
TELL ME WHY|SSAA|Carolyn E. Johnson
TELL ME WHY|SSAA|Carolyn Johnson
TEN FEET OFF THE GROUND|SSAA|Marsha Zwicker
TEN FEET OFF THE GROUND|SSAA|Molly Clark
TENNESSEE WALTZ - (BASS SOLO)|SSAA|Linda Masterson
TESTIFY TO LOVE|SSAA|Avis Fellows
THANK GOD AND GREYHOUND|SSAA|Tedda Lippincott
THANK GOD I'M OLD|SSAA|Avis Fellows
THANK YOU FOR BEING A FRIEND|SSAA|Tedda Lippincott
THANK YOU VERY MUCH|SSAA|Sonny Steffan
THANK YOU WORLD|SSAA|Charlene Yazurlo
THANK YOU WORLD|SSAA|Diana DeBruycker
THANKFUL|SSAA|Joan D'Agostino
THANKS FOR THE MEMORY|SSAA|Jo Lund
THANKS FOR THE MEMORY|SSAA|Marie Johnson
THAT CAT IS HIGH|SSAA|June Dale
THAT CERTAIN PARTY|SSAA|Diane Clark
THAT LITTLE BOY OF|SSAA|MINE D. Wilkenson
THAT OLD BLACK MAGIC|SSAA|Dede Nibler
THAT OLD BLACK MAGIC|SSAA|Marge Bailey
THAT OLD BLACK MAGIC|SSAA|Tedda Lippincott
THAT OLD GANG OF MINE (PARODY)|SSAA|Val Ladouceur
THAT OLD IRISH MOTHER OF MINE|SSAA|Marsha Zwicker
THAT SMILE|SSAA|Joan D 'Agostino
THAT SUNDAY, THAT SUMMER|SSAA|Avis Fellows
THAT'S AMORE|SSAA|Gene Cokeroft
THAT'S AMORE|SSAA|Tedda Lippincott
THAT'S AN IRISH LULLABY|SSAA|Carolyn E Johnson
THAT'S WHAT GOD MADE GRANDMAS FOR|SSAA|Marie Johnson
THAT'S WHAT I WANT FOR CHRISTMAS|SSAA|Avis Fellows
THAT'S WHAT WE LOVE ABOUT CHRISTMAS|SSAA|Avis Fellows
THE 123 MEDLEY - CIRCLE OF LIFE|SSAA|Penny Hock
THE 270 MEDLEY - INCHWORM|SSAA|Patsee Parker
THE ADDAMS FAMILY|SSAA|Erin Palmer
THE ASH GROVE|SSAA|Carolyn Johnson
THE BARBERSHOP LIMERICK SONG|SSAA|Joan Adler
THE BARE NECESSITIES|SSAA|Carolyn Healey
THE BARE NECESSITIES|SSAA|Sylvia Alsbury
THE BEST TIME OF YOUR LIFE|SSAA|Marie Johnson
THE BOOK OF LOVE|SSAA|Katherine Hardie
THE BOY (GIRL) FRIEND|SSAA|Sonny Steffan
THE BOY FROM NEW YORK CITY|SSAA|Barbara McNeill
THE BOY FROM NEW YORK CITY|SSAA|Carolyn Healey
THE BOYFRIEND|SSAA|Sonny Steffan
THE BROOKLYN BRIDGE|SSAA|Sonny Steffan
THE CHORDBUSTER MARCH|SSAA|Becky L Wilkins
THE CHRISTMAS SONG|SSAA|Judith S. Riley
THE CHRISTMAS SONG|SSAA|June Berg
THE CIRCLE OF LIFE|SSAA|Jim Massey
THE CLIMB|SSAA|June Dale
THE CLOUDS WILL SOON ROLL BY|SSAA|Zona Snyder
THE COLORS OF MY LIFE|SSAA|Jo Lund
THE DREAM NEVER DIES|SSAA|Fran Kerbs
THE DUMMY SONG|SSAA|Mary Hager
THE ENTERTAINER|SSAA|Anna Maria Parker
THE FIREMAN'S BRIDE|SSAA|Marge Bailey
THE FRIM FRAM SAUCE|SSAA|Becky V. Grant
THE GAMBLER|SSAA|Bev Sellers
THE GANG THAT SANG HEART OF MY HEART|SSAA|Louise Hamilton
THE GIFT TO BE SIMPLE|SSAA|Chris Moyer
THE GIRL FROM IPANEMA|SSAA|Gloria Kuchenbecker
THE GLORY OF LOVE|SSAA|Bitsy Bacon
THE GLORY OF LOVE|SSAA|Charlene Yazurlo
THE GLORY OF LOVE|SSAA|Greta Somers
THE GLORY OF LOVE|SSAA|Jean McFadyen
THE GLOW WORM|SSAA|Jim Massey
THE GLOW WORM|SSAA|Louise Hamilton
THE HOLLY AND THE IVY|SSAA|Carolyn Johnson
THE HOUSE I LIVE IN|SSAA|Tedda Lippincott
THE IRISH BLESSING|SSAA|Jean McFadyen
THE LADY FROM 29 PALMS|SSAA|Marie Johnson
THE LION SLEEPS TONIGHT|SSAA|Molly Clark
THE LITTLE THINGS|SSAA|Glenda Lloyd
THE LONGEST TIME|SSAA|Joey Minshall
THE LONGEST TIME|SSAA|Karen Procter
THE LORD BLESS YOU AND KEEP YOU|SSAA|Marge Bailey
THE LORD'S PRAYER|SSAA|Diana DeBruycker
THE LORD'S PRAYER|SSAA|Linda Edmondson
THE LORD'S PRAYER|SSAA|Marie Johnson
THE LORD'S PRAYER|SSAA|Peg Millard
THE LORD'S PRAYER|SSAA|Sylvia Alsbury
THE MAN I LOVE|SSAA|David Briner
THE MAN I LOVE|SSAA|Dorothy Herivel
THE MAN I LOVE|SSAA|Nancy Bergman
THE MAN WITH THE BAG|SSAA|Marge Bailey
THE MARTIAN HOP|SSAA|June Dale
THE MARVELOUS TOY|SSAA|Connie Nickel
THE MARVELOUS TOY|SSAA|Doris Twardosky
THE MEMORY OF YOU LIVES ON|SSAA|Marie Johnson
THE MOMENT I SAW YOUR EYES|SSAA|Joe Liles
THE MUSIC AND THE MIRROR|SSAA|Mary Ann Wydra
THE MUSIC OF THE NIGHT|SSAA|Tedda Lippincott
THE MUSIC'S ALWAYS THERE WITH YOU|SSAA|Kay Bromert
THE NAUGHTY LADY OF SHADY LANE|SSAA|Kay Bromert
THE NEARNESS OF YOU|SSAA|Joan Adler
THE NEARNESS OF YOU|SSAA|Linda Masterson
THE NEARNESS OF YOU|SSAA|Susan Kegley Lamb
THE NIGHT BEFORE CHRISTMAS|SSAA|Joan Melling
THE OLD MAID'S BALL|SSAA|Barbara McNeill
THE OLD MAIDS BALL|SSAA|Carolyn Schmidt
THE OLD PIANO ROLL BLUES|SSAA|Tedda Lippincott
THE OLD RUGGED CROSS|SSAA|Kay Bromert
The Only Guy Can Make Me Cry|SSAA|Carolyn Johnson
The Only Thing I Want for Christmas|SSAA|Joan Adler
THE PEACE CAROL|SSAA|June Berg
THE PHANTOM OF THE OPERA|SSAA|Tedda Lippincott
THE POPCORN SONG|SSAA|Judith Riley
THE RAINBOW CONNECTION|SSAA|Joey Minshall
THE RAINBOW CONNECTION|SSAA|Marge Bailey
THE RHYTHM OF LIFE|SSAA|David Wallace
THE RHYTHM OF LIFE|SSAA|Jim Massey
THE RHYTHM OF LIFE|SSAA|Jo Kraut
THE RIVER OF DREAMS|SSAA|Becky Wilkins
THE RIVER OF DREAMS|SSAA|Charlene Yazurlo
THE ROSE|SSAA|Joanne Dockrell
THE ROSE|SSAA|Louise Hamilton
THE SECRET OF CHRISTMAS|SSAA|Carolyn Schmidt
THE SKY, THE DAWN AND THE SUN|SSAA|June Dale
THE SONG IS ENDED, BUT THE MELODY LINGERS ON|SSAA|Anna Maria Parker
THE SONG IS YOU|SSAA|Sharon Holmes
THE SONG REMEMBERS WHEN|SSAA|Tedda Lippincott
THE SONG'S GOTTA COME FROM THE HEART|SSAA|Bev Sellers
THE SONG'S GOTTA COME FROM THE HEART|SSAA|LaVeda Redfield
THE SONG'S GOTTA COME FROM THE HEART|SSAA|Sonny Steffan
THE SOUND OF SILENCE|SSAA|Diane Butler
THE SOUND OF SILENCE|SSAA|Tedda Lippincott
THE SUPER SUPPER MARCH|SSAA|Dede Nibler
THE SWINGIN' SHEPHERD BLUES|SSAA|Joey Minshall
THE TIME WARP|SSAA|Joey Minshall
THE TWELFTH OF NEVER|SSAA|Zoe Hagy
THE UGLY BUG BALL|SSAA|Betty Grant
THE UNBIRTHDAY SONG|SSAA|Debbie Porter
THE VERY BEST TIME OF YEAR|SSAA|Jan Olson
THE VERY THOUGHT OF YOU|SSAA|Dave Briner
THE VERY THOUGHT OF YOU|SSAA|Jim Arns
THE VERY THOUGHT OF YOU|SSAA|Joanne Dockrell
The Voice of Harmony|SSAA|Renee Craig
THE WAY OLD FRIENDS DO|SSAA|Karen McCarville
THE WAY WE WERE|SSAA|Marge Bailey
THE WAY WE WERE|SSAA|Molly Rowland
THE WAY YOU LOOK TONIGHT|SSAA|Diane M Clark
THE WAY YOU LOOK TONIGHT|SSAA|June Berg
THE WONDERFUL WORLD OF CHRISTMAS|SSAA|LaVeda Redfield
THEME FROM THE GREATEST AMERICAN HERO - BELIEVE IT|SSAA|Sylvia Alsbury
THEN YOU CAN TELL ME GOODBYE|SSAA|Tedda Lippincott
THERE GOES MY HEART|SSAA|Nancy Bergman
THERE IS NOTHIN' LIKE A DAME|SSAA|Tedda Lippincott
THERE IS ROOM IN THE WORLD|SSAA|Dede Nibler
THERE USED TO BE A BALLPARK|SSAA|Doris Twardosky
THERE WILL NEVER BE ANOTHER YOU|SSAA|Carol Lord
THERE WILL NEVER BE ANOTHER YOU|SSAA|Joanne Dockrell
THERE YOU'LL BE|SSAA|David Briner
THERE! I'VE SAID IT AGAIN|SSAA|Doris Twardosky
THERE'LL BE JUBILATION BYE AND BYE|SSAA|Diana Franceschi
There's a Beautiful Star|SSAA|Carolyn Johnson
THERE'S A BEAUTIFUL STAR|SSAA|Carolyn E. Johnson
THERE'S A HERO|SSAA|Jim Arns
THERE'S A KIND OF HUSH|SSAA|Tedda Lippincott
THERE'S A KIND OF HUSH (ALL OVER THE WORLD)|SSAA|Diana DeBruycker
THERE'S A SONG IN THE AIR|SSAA|Carolyn Johnson
THERE'S NO BUSINESS LIKE SHOW BUSINESS|SSAA|Nancy Bergman
THERE'S NOBODY ELSE BUT YOU|SSAA|Suzy Lobaugh
There's Something About A Soldier|SSAA|Judy Vidal
THESE FOOLISH THINGS REMIND ME OF YOU|SSAA|Nancy Bergman
THEY DIDN'T BELIEVE ME|SSAA|Carolyn Johnson
THEY DIDN'T BELIEVE ME|SSAA|Charlotte Pernert
THEY LONG TO BE CLOSE TO YOU|SSAA|Jim Arns
THEY SAY IT'S WONDERFUL|SSAA|Diane Clark
THEY'RE EITHER TOO YOUNG OR TOO OLD|SSAA|Carolyn Schmidt
THINK OF ME|SSAA|Pat LeVezu
THINK OF ME|SSAA|Sheila Cope
THINKING OUT LOUD|SSAA|Elaine Gain
THIS IS A GREAT COUNTRY|SSAA|Carolyn Schmidt
THIS IS IT! (Theme from Bugs Bunny Show)|SSAA|Corinna Garriock
THIS IS IT! (Theme from Bugs Bunny Show)|SSAA|Heather Morriss
THIS IS IT! (Theme from Bugs Bunny Show)|SSAA|Nancy Bergman
THIS IS IT! (Theme from Bugs Bunny Show)|SSAA|Patricia Godfrey
THIS IS MY COUNTRY|SSAA|Sharon Holmes
THIS IS THE ARMY,|SSAA|JONES Tedda Lippincott
THIS IS THE ARMY, MISTER JONES|SSAA|Nancy Bergman
THIS IS THE MOMENT|SSAA|Gene Bender
THIS IS THE MOMENT|SSAA|Jim Arns
THIS IS THE MOMENT|SSAA|Marie Johnson
THIS IS THE MOMENT|SSAA|Tedda Lippincott
THIS LITTLE LIGHT OF MINE|SSAA|Karen McCarville
THIS OLE HOUSE|SSAA|Carolyn Healey
THIS TIME AROUND|SSAA|David Briner
THIS WORLD|SSAA|Tedda Lippincott
THOROUGHLY MODERN MILLIE|SSAA|Nancy Bergman
THOSE WERE THE DAYS|SSAA|Margaret Swift
THREE BELLS, THE (THE JIMMY BROWN SONG)|SSAA|Louise Hamilton
THREE BELLS, THE (THE JIMMY BROWN SONG)|SSAA|Valerie Hoy
THRILLER|SSAA|Barbara McNeill
THRILLER|SSAA|Kay Bilodeau
Through the Years|SSAA|Judy Vidal
THROUGH THE YEARS|SSAA|Diana DeBruycker
THROUGH THE YEARS|SSAA|Tedda Lippincott
THUNDER AND LIGHTNING|SSAA|Åse Hagerman
TICKET TO RIDE|SSAA|Lynnell Diamond
TICO-TICO|SSAA|Cheryl Suhr
TIE A YELLOW RIBBON ROUND THE OLE OAK TREE|SSAA|Tedda Lippincott
TIL THE SEASON COMES ROUND AGAIN|SSAA|June Berg
TIL THE SEASON COMES ROUND AGAIN|SSAA|Sylvia Alsbury
TILL|SSAA|Kay Bromert
TILL THEN|SSAA|Stephanie Gentry
TILL THERE WAS YOU|SSAA|Diane Butler
TILL WE MEET AGAIN|SSAA|Kay Bromert
TILL WE MEET AGAIN|SSAA|Louise Hamilton
TILL WE MEET AGAIN|SSAA|Marie Johnson
TIME AFTER TIME|SSAA|Jim Arns
TIME AFTER TIME|SSAA|Joan Adler
TIME IN A BOTTLE|SSAA|Anne Casey
TIME IN A BOTTLE|SSAA|Connie Kash
TIME IN A BOTTLE|SSAA|Kay Bromert
TIME WAS|SSAA|Jerilee Inghram
TIME WAS|SSAA|Tedda Lippincott
TO BELIEVE|SSAA|Elaine Gain
TO KNOW HIM IS TO LOVE HIM|SSAA|Tedda Lippincott
TODAY, I LOVE EVERYBODY (From the motion picture The Farmer Takes A Wife)|SSAA|Diane Clark
TOGETHER AGAIN|SSAA|Sharon Vitkovsky
TOGETHER, WE TWO|SSAA|Joan D 'Agostino
TONIGHT YOU BELONG TO ME|SSAA|Brent Graham
TOO MANY FISH IN THE SEA|SSAA|Michael Gellert
TOP OF THE WORLD|SSAA|Flora Beth Cunningham
TOP OF THE WORLD|SSAA|Joey Minshall
TOUCH THE SKY|SSAA|June Dale
TOUCH THE SKY|SSAA|Matt Parks
TRADITION|SSAA|Lynell Diamond
TREASURES THAT GOLD CANNOT BUY|SSAA|Carolyn Johnson
TRICKLE TRICKLE|SSAA|David Brine
TRUE COLORS|SSAA|Julie Starr
TRUE LOVE Region 8|SSAA|Farm Team
TULSA TIME|SSAA|Molly Clark
TURN AROUND|SSAA|June Dale
TURN AROUND, LOOK AT ME|SSAA|Sylvia Alsbury
TUXEDO JUNCTION|SSAA|Dede Nibler
TUXEDO JUNCTION|SSAA|Jean Shook
TUXEDO JUNCTION|SSAA|Judy Prothro
TUXEDO JUNCTION|SSAA|Sonny Steffan
TWAS THE NIGHT BEFORE CHRISTMAS|SSAA|Patsee Parker
TWILIGHT TIME|SSAA|Nancy Bergman
UNCHAINED MELODY|SSAA|Carole Clemes
UNCHAINED MELODY|SSAA|Connie Nickel
UNCHAINED MELODY|SSAA|Suzy Lobaugh
UNDECIDED|SSAA|Carolyn Schmidt
UNDECIDED|SSAA|Fred King
UNDER THE BOARDWALK|SSAA|Charlene Yazurlo
UNDER THE SEA|SSAA|Joey Minshall
UNDER THE SEA|SSAA|Tedda Lippincott
UNDERDOG THEME|SSAA|Jim Arns
UNFINISHED SONGS|SSAA|June Berg
UP ON THE ROOF|SSAA|June Berg
UP ON THE ROOF|SSAA|Susan J. Kegley
UP, UP AND AWAY (MY BEAUTIFUL BALLOON)|SSAA|Jean Shook
UPTEMPO FOLKSONG (GENERIC)|SSAA|Susan Kegley
VACATION|SSAA|Elizabeth Keller
VALENTINE|SSAA|Jean McFadyen
VOCAL PRODUCTION|SSAA|Marie Johnson
WAITIN' FOR THE TRAIN TO COME IN|SSAA|Barbara McNeill
WAITIN' FOR THE TRAIN TO COME IN|SSAA|Dorothy Herivel
WAITIN' FOR THE TRAIN TO COME IN|SSAA|Mary K. Coffman
WAITING FOR THE GUY TO DIE|SSAA|Margaret Cornell
WALK RIGHT IN|SSAA|Mary Hager
WALK WITH ME (GOIN' HOME)|SSAA|Marie Johnson
WALKIN' AFTER MIDNIGHT|SSAA|Joan D'Agostino
WALKIN' AFTER MIDNIGHT|SSAA|Tedda Lippincott
WALKING ON SUNSHINE|SSAA|Corinna Garriock
WAR EAGLE|SSAA|Joyce Glover
WAY DOWN YONDER IN NEW ORLEANS|SSAA|Bitsy Bacon
WAY DOWN YONDER IN NEW ORLEANS|SSAA|Carolyn Schmidt
WAY DOWN YONDER IN NEW ORLEANS|SSAA|Marie Johnson
WAY DOWN YONDER IN NEW ORLEANS|SSAA|Muriel Berg
WE ARE A BEAUTY SHOPPE QUARTETTE|SSAA|Marie Johnson
WE ARE FAMILY|SSAA|Anna-Maria Nystrom
WE CAN WORK IT OUT|SSAA|Carolyn Schmidt
WE GO ON|SSAA|Laura Pienkowski
WE GOT US|SSAA|Marge Bailey
WE HAVE THIS MOMENT|SSAA|Doris Twardosky
WE LIVE ON BORROWED TIME|SSAA|Tedda Lippincott
WE MAKE A BEAUTIFUL PAIR|SSAA|Marge Bailey
WE NEED A LITTLE CHRISTMAS|SSAA|Connie Nickel
WE NEED A LITTLE CHRISTMAS|SSAA|Jim Massey
WE NEED A LITTLE CHRISTMAS|SSAA|Jo Lund
WE NEED A LITTLE CHRISTMAS|SSAA|June Berg
WE NEED A LITTLE CHRISTMAS|SSAA|Nancy Bergman
WE NEED A LITTLE CHRISTMAS|SSAA|Tedda Lippincott
WE THREE KINGS|SSAA|Carolyn Johnson
We Wish You a Merry Christmas|SSAA|Carolyn Johnson
WE WISH YOU A MERRY CHRISTMAS|SSAA|Marie Johnson
WE WISH YOU A MERRY CHRISTMAS|SSAA|Marsha Zwicker
WE'LL MEET AGAIN|SSAA|Tedda Lippincott
WE'RE THROUGH|SSAA|Gene Cokeroft
WE'VE ONLY JUST BEGUN|SSAA|Diana DeBruycker
WE'VE ONLY JUST BEGUN|SSAA|Jo Lund
WELCOME|SSAA|Joey Minshall
WHA' DO YA' DO|SSAA|Marie Johnson
WHAT A WONDERFUL WORLD|SSAA|Cheryl D. Suhr
WHAT A WONDERFUL WORLD|SSAA|Connie Kash
WHAT A WONDERFUL WORLD|SSAA|Linda Edmondson
WHAT A WONDERFUL WORLD|SSAA|Peg Millard
WHAT A WONDERFUL WORLD|SSAA|Tedda Lippincott
WHAT ARE YOU DOING NEW YEAR'S EVE?|SSAA|Carolyn E. Schmidt
WHAT ARE YOU DOING NEW YEAR'S EVE?|SSAA|Joey Minshall
WHAT CAN I SAY AFTER I SAY I'M SORRY|SSAA|Connie Kash
WHAT CHILD IS THIS|SSAA|Carolyn E. Johnson
WHAT CHILD IS THIS|SSAA|Carolyn Johnson
WHAT COLOR IS GOD'S SKIN?|SSAA|Tedda Lippincott
WHAT DO THEY MEAN BY LOVE?|SSAA|Marie Johnson
WHAT EVER HAPPENED TO MARY?|SSAA|Marie Johnson
WHAT I DID FOR LOVE|SSAA|Marsha Zwicker
WHAT I DID FOR LOVE|SSAA|Sylvia Alsbury
WHAT KIND OF KING|SSAA|Molly Rowland
WHAT STRANGERS ARE THESE (A Scottish Christmas Carol)|SSAA|Suzy Buerer
WHAT WOULD I DO WITHOUT MY MUSIC|SSAA|Tedda Lippincott
WHATEVER LOLA WANTS|SSAA|Ryan Heller
WHEN A CHILD IS BORN|SSAA|Tedda Lippincott
WHEN A RAMBLING ROSE GOES RAMBLING HOME AGAIN|SSAA|Avis Fellows
WHEN CHRISTMAS COMES TO TOWN|SSAA|Doris Twardosky
WHEN GOD DIPS HIS LOVE IN MY HEART|SSAA|Tedda Lippincott
WHEN GOD FEARIN' WOMEN GET THE BLUES|SSAA|Cheryl Suhr
WHEN I FALL IN LOVE|SSAA|Ann Minihane
When I Grow Too Old to Dream|SSAA|Nancy Bergman
WHEN I LOST YOU|SSAA|Marie Johnson
WHEN I LOST YOU|SSAA|Norma Holzmeier
WHEN I TAKE MY SUGAR TO TEA|SSAA|Nancy Bergman
WHEN I'M SIXTY-FOUR|SSAA|Carolyn Johnson
WHEN I'M SIXTY-FOUR|SSAA|Charlene Yazurlo
WHEN I'M SIXTY-FOUR|SSAA|Tedda Lippincott
WHEN IRISH EYES ARE SMILING|SSAA|Carolyn Johnson
